Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
36,55,69,61,34,53,60,45,54,46,24,23,Hindi,Government and Administrative Services
26,23,68,38,25,67,44,24,53,21,50,72,Computer,Software Developer
56,62,76,47,58,39,57,58,74,75,64,47,Hindi,Government and Administrative Services
73,58,50,53,72,77,58,77,45,26,63,69,Science,Healthcare and Medicine
60,40,32,58,68,41,28,55,45,36,30,74,Computer,Software Developer
79,63,20,49,62,29,74,37,59,33,76,60,Marathi,Literature and Education
50,40,48,49,77,73,29,25,45,65,40,39,History,Documentary Filmmaker
66,76,30,69,60,58,24,64,58,30,72,49,Urdu,Government and Administrative Services
31,45,55,73,72,36,37,37,29,66,53,32,English,Entertainment and Arts
71,41,42,60,80,33,48,48,74,28,35,54,History,Genealogist
58,28,71,70,31,38,55,34,36,38,42,64,Hindi,Government and Administrative Services
37,74,46,44,75,59,36,55,68,67,32,42,History,Genealogist
35,61,25,71,37,56,37,38,20,46,57,71,English,Media and Journalism
35,74,76,79,76,50,58,49,72,69,65,20,English,Media and Journalism
34,64,63,45,66,37,39,69,68,60,23,65,Drawing,Visual Development Artist
73,31,21,35,63,64,57,46,57,53,26,32,Marathi,Entertainment and Arts
51,77,65,64,37,36,61,29,32,78,41,80,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
50,39,48,68,46,31,65,71,51,56,48,48,Drawing,Architect
54,63,22,77,68,69,76,36,27,80,73,30,Environmental Studies,Environmental Scientist
58,40,59,43,56,45,21,70,39,36,55,39,Drawing,Graphic Designer
37,58,70,42,60,41,76,33,56,44,57,40,Geography,Environmental Consultant
33,76,75,48,50,24,46,36,55,44,63,34,Urdu,Media and Journalism
80,28,52,34,47,74,41,78,70,66,28,59,Marathi,Government and Administrative Services
44,43,38,47,70,33,61,27,43,31,42,30,History,Cultural Heritage Manager
41,25,23,63,21,67,54,72,31,28,73,64,Math,Finance and Investment
75,39,60,33,53,76,46,40,28,42,39,71,Science,Education and Academia
50,59,59,67,60,71,39,70,58,43,55,27,Science,Interdisciplinary Fields
62,74,34,78,63,61,24,77,58,72,46,54,English,Media and Journalism
72,49,43,31,61,50,48,32,59,61,51,66,Marathi,Media and Journalism
67,54,36,55,60,62,31,76,40,54,47,73,Drawing,Animator
33,70,60,37,28,53,54,45,20,79,43,26,Environmental Studies,Environmental Scientist
64,53,31,41,45,51,25,32,78,51,26,43,Sports,Professional Athlete
68,37,27,47,63,49,73,78,80,50,71,54,Sports,Fitness Trainer
40,42,62,42,78,48,49,38,28,34,34,32,History,Historian
28,76,47,59,57,52,50,38,26,72,70,21,Urdu,Media and Journalism
80,79,74,30,73,20,41,71,20,36,73,80,Marathi,Government and Administrative Services
69,63,25,37,47,72,43,49,55,37,75,59,Math,Research and Development (R&D)
79,39,80,75,56,64,30,48,65,71,73,49,Hindi,Literature and Education
79,26,65,68,77,62,37,51,35,76,42,54,Marathi,Media and Journalism
60,27,61,25,26,33,57,64,22,30,45,43,Drawing,Comic Artist/Cartoonist
34,64,65,46,29,32,50,25,79,34,30,42,Sports,Sports Coach
69,65,72,64,52,79,78,36,61,21,48,80,Computer,Software Developer
57,27,80,34,77,73,60,79,57,74,79,52,Hindi,Media and Journalism
25,76,71,39,65,39,63,53,77,21,45,61,Sports,Fitness Trainer
22,58,24,31,27,28,72,58,51,46,52,50,Geography,Cartographer
27,70,41,36,62,49,52,60,61,21,32,22,Urdu,Entertainment and Arts
31,68,40,31,43,58,24,21,57,78,61,46,Environmental Studies,Environmental Scientist
36,74,42,30,21,43,42,76,52,70,35,60,Drawing,Storyboard Artist
20,73,40,79,59,58,30,71,48,68,26,77,English,Media and Journalism
34,72,23,42,54,61,76,50,39,22,44,58,Geography,Geographic Information Systems (GIS) Specialist
23,47,34,52,50,59,53,47,47,49,35,24,Science,Agriculture and Food Sciences
33,63,24,67,52,23,41,23,27,66,52,74,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
36,65,56,73,70,32,56,52,20,69,21,29,English,Literature and Education
56,66,29,75,42,47,34,48,57,25,61,70,English,Media and Journalism
75,36,47,63,36,77,44,41,27,33,27,59,Science,Research and Development
65,51,72,52,26,43,29,31,41,71,71,24,Hindi,Media and Journalism
44,29,78,80,30,40,41,51,45,74,32,38,English,Literature and Education
31,26,74,69,31,46,24,48,76,45,51,80,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
55,42,28,41,47,24,75,24,41,66,57,63,Geography,Geologist
50,22,61,23,67,20,44,65,27,60,21,32,History,Archaeologist
49,34,21,73,53,70,28,32,77,30,51,40,Sports,Physical Therapist
42,53,52,77,30,64,64,29,47,24,32,60,English,Literature and Education
46,47,35,43,21,50,51,29,47,32,69,22,Math,Aviation and Aerospace
62,40,75,27,72,76,78,75,72,39,39,59,Geography,Meteorologist
30,21,45,20,76,59,32,62,47,50,31,31,History,Cultural Heritage Manager
66,76,60,46,64,38,31,25,32,41,42,31,Urdu,Entertainment and Arts
31,40,32,41,40,63,36,25,70,26,51,28,Sports,Physical Therapist
51,41,71,72,66,44,31,46,77,77,31,30,Sports,Physical Therapist
23,30,40,73,27,37,57,61,54,41,64,28,English,Corporate and Business Communication
56,38,76,31,67,25,77,30,34,46,48,42,Geography,Cartographer
57,80,34,77,26,43,76,56,69,48,30,22,Urdu,Media and Journalism
63,46,53,48,55,50,40,51,22,47,73,65,Math,Architecture
63,61,64,51,43,41,78,45,22,42,78,69,Geography,Urban and Regional Planner
42,50,21,21,44,40,53,80,34,72,46,66,Drawing,Concept Artist
47,63,69,40,25,20,79,31,50,40,50,39,Geography,Geographic Information Systems (GIS) Specialist
41,70,76,32,58,44,64,80,71,69,71,20,Drawing,Fine Artist
73,52,21,45,70,23,30,36,42,79,74,45,Environmental Studies,Environmental Scientist
62,47,61,26,43,49,29,53,57,67,47,63,Environmental Studies,Environmental Scientist
44,45,26,21,47,33,23,62,35,68,42,47,Environmental Studies,Environmental Scientist
62,36,45,60,62,52,74,42,70,30,60,40,Geography,Archaeologist
20,75,59,78,62,31,58,57,63,48,37,41,English,Government and Administrative Services
58,49,78,59,70,34,51,78,56,25,65,72,Hindi,Government and Administrative Services
79,33,33,29,77,59,50,48,42,33,54,45,Marathi,Entertainment and Arts
23,45,40,69,27,55,77,33,80,31,79,45,Sports,Sports Coach
62,36,60,56,47,57,42,58,33,39,73,72,Math,Mathematics and Actuarial Science
60,63,56,77,54,80,27,78,25,42,44,28,Science,Healthcare and Medicine
58,69,61,33,72,67,49,64,55,23,56,31,History,Museum Professional
60,33,72,33,34,32,57,39,36,27,68,69,Hindi,Entertainment and Arts
40,71,60,22,32,23,45,28,59,42,39,35,Urdu,Entertainment and Arts
39,75,29,45,30,78,77,77,48,59,63,76,Science,Education and Academia
39,38,29,54,54,43,64,43,66,41,65,61,Sports,Sports Nutritionist/Dietitian
46,38,63,78,58,41,24,31,48,34,73,60,English,Corporate and Business Communication
47,65,34,47,53,79,48,49,42,56,51,39,Science,Research and Development
65,42,31,78,51,72,63,35,70,40,51,40,English,Government and Administrative Services
52,29,38,25,30,60,47,42,45,29,80,26,Math,Engineering
41,22,35,47,35,20,33,26,41,24,39,68,Computer,Software Developer
63,77,48,35,71,47,22,59,69,40,62,69,Urdu,Literature and Education
64,67,63,51,75,63,59,42,59,38,25,49,History,Cultural Heritage Manager
36,44,58,47,60,59,66,23,71,70,60,44,Sports,Professional Athlete
47,71,35,61,38,32,71,45,52,55,62,50,Urdu,Literature and Education
75,77,53,62,44,40,31,73,67,58,77,50,Urdu,Entertainment and Arts
58,61,32,53,55,73,70,38,32,74,55,61,Environmental Studies,Environmental Scientist
26,71,53,39,73,53,80,71,34,34,25,52,Geography,Geospatial Analyst
79,64,53,20,52,76,56,48,47,42,42,44,Marathi,Government and Administrative Services
67,78,57,37,63,42,65,76,56,23,27,61,Urdu,Government and Administrative Services
75,42,60,28,74,48,49,26,24,42,76,77,Computer,Software Developer
31,45,37,26,74,47,31,41,29,75,62,63,Environmental Studies,Environmental Scientist
53,23,33,41,64,46,47,52,56,71,77,52,Math,Engineering
70,63,62,56,63,62,47,27,21,22,25,64,Marathi,Entertainment and Arts
64,64,64,25,59,22,63,25,57,41,31,42,Marathi,Literature and Education
79,21,60,50,46,63,50,34,44,65,70,65,Marathi,Government and Administrative Services
64,22,25,35,33,22,24,43,78,59,47,48,Sports,Professional Athlete
59,27,64,38,33,43,78,58,38,50,78,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
58,63,35,75,62,39,21,69,79,23,52,49,Sports,Sports Coach
52,70,47,76,75,20,45,31,61,30,79,44,Math,Engineering
44,22,28,69,71,80,75,80,48,28,36,60,Science,Allied Healthcare Professions
79,74,35,78,72,22,52,58,41,67,72,62,Marathi,Media and Journalism
78,37,20,76,31,70,54,51,38,51,46,57,Marathi,Media and Journalism
34,20,61,31,51,49,43,62,53,55,60,28,Drawing,Storyboard Artist
77,53,64,32,51,56,68,34,26,68,80,26,Math,Architecture
64,31,63,53,43,71,53,76,34,72,76,54,Drawing,Visual Development Artist
58,39,77,40,47,71,53,48,59,29,59,45,Hindi,Entertainment and Arts
66,48,35,50,68,25,46,61,49,68,51,23,History,Cultural Heritage Manager
42,80,54,22,67,48,60,71,58,37,23,50,Urdu,Government and Administrative Services
74,75,60,79,36,28,37,31,45,25,79,28,English,Government and Administrative Services
28,24,26,21,79,75,28,26,78,20,20,38,History,Cultural Heritage Manager
43,41,46,69,51,73,23,72,21,67,68,73,Science,Allied Healthcare Professions
51,67,46,60,59,54,36,45,25,51,47,57,Urdu,Literature and Education
63,39,21,29,69,80,54,24,24,79,78,66,Science,Interdisciplinary Fields
44,77,23,24,73,21,41,50,45,47,72,72,Urdu,Media and Journalism
67,32,78,30,24,36,44,40,69,27,54,58,Hindi,Entertainment and Arts
57,76,78,34,38,70,64,77,40,50,26,32,Hindi,Government and Administrative Services
45,20,36,39,36,32,21,40,51,49,49,72,Computer,Software Developer
47,46,42,67,79,67,39,57,38,58,51,70,History,Historian
62,37,39,64,22,34,30,45,66,24,75,74,Math,Architecture
80,33,75,52,23,32,47,53,56,21,75,37,Marathi,Government and Administrative Services
63,73,32,61,75,78,32,61,45,50,64,38,Science,Agriculture and Food Sciences
73,26,47,31,64,28,75,22,60,48,29,36,Geography,Geographic Information Systems (GIS) Specialist
46,52,51,46,62,34,20,71,42,80,47,77,Environmental Studies,Environmental Scientist
76,41,39,79,73,24,29,60,60,71,35,72,English,Government and Administrative Services
44,61,47,39,41,53,71,78,40,24,77,52,Drawing,Fine Artist
43,40,40,35,69,69,29,43,68,31,57,75,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
79,51,29,32,40,24,31,79,39,60,27,27,Marathi,Media and Journalism
78,70,75,27,52,50,42,78,36,64,74,37,Marathi,Literature and Education
33,64,27,36,27,66,54,67,68,70,34,20,Environmental Studies,Environmental Scientist
26,56,65,37,29,22,21,35,21,29,45,50,Hindi,Literature and Education
73,58,27,48,54,50,46,34,33,52,46,38,Marathi,Literature and Education
79,27,65,35,34,41,43,24,37,51,37,34,Marathi,Entertainment and Arts
50,41,34,38,36,71,22,40,34,28,44,55,Science,Education and Academia
47,40,27,61,42,33,55,26,42,60,59,46,English,Corporate and Business Communication
71,65,58,77,44,31,60,27,72,35,79,65,Math,Finance and Investment
22,72,29,35,50,78,25,74,61,61,52,30,Science,Research and Development
59,55,34,30,30,29,65,49,50,31,69,73,Computer,Software Developer
55,30,77,74,77,43,70,54,27,52,69,50,Hindi,Government and Administrative Services
43,77,55,68,20,22,68,67,53,32,29,79,Computer,Software Developer
60,50,32,23,21,59,77,27,57,70,30,20,Geography,Disaster Management Specialist
80,41,56,47,30,46,20,71,40,47,24,70,Marathi,Entertainment and Arts
40,40,68,29,54,79,79,68,69,38,20,54,Science,Education and Academia
35,64,53,58,34,31,29,64,71,60,32,72,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
55,47,65,58,65,67,45,42,47,57,40,51,Science,Healthcare and Medicine
47,76,40,40,76,79,42,78,32,25,39,23,Science,Allied Healthcare Professions
52,66,59,66,62,76,37,41,24,79,61,29,Environmental Studies,Environmental Scientist
64,79,47,23,66,60,52,65,39,22,27,71,Urdu,Entertainment and Arts
53,23,73,62,20,73,64,63,40,71,61,51,Hindi,Media and Journalism
68,30,35,20,52,65,26,54,25,22,68,80,Computer,Software Developer
48,22,61,57,39,50,48,74,47,74,71,40,Drawing,3D Artist
68,26,54,22,53,46,72,21,21,58,77,37,Math,Aviation and Aerospace
30,62,41,70,80,32,58,79,38,26,47,44,History,Historian
40,47,70,77,29,51,50,66,68,33,62,74,English,Literature and Education
68,46,67,36,54,27,62,72,66,20,59,34,Drawing,Graphic Designer
53,60,40,60,61,76,80,53,59,43,60,43,Geography,Environmental Consultant
68,53,21,62,34,22,50,68,78,78,64,28,Sports,Sports Nutritionist/Dietitian
72,22,60,52,29,40,34,40,70,66,27,38,Marathi,Entertainment and Arts
27,70,79,79,28,43,38,57,69,72,77,36,Hindi,Media and Journalism
77,75,71,38,43,74,20,28,49,39,56,35,Marathi,Literature and Education
25,58,52,29,60,78,53,62,33,26,49,77,Science,Education and Academia
60,32,77,74,38,27,42,79,36,41,34,34,Drawing,Animator
52,38,73,45,30,46,57,45,20,41,24,75,Computer,Software Developer
71,26,68,28,71,70,52,56,37,55,46,40,Marathi,Literature and Education
47,62,23,58,65,45,59,65,50,28,80,73,Math,Aviation and Aerospace
80,47,80,30,37,48,60,44,27,76,43,32,Marathi,Literature and Education
66,27,30,73,45,60,62,42,51,63,79,80,Computer,Software Developer
75,56,73,72,34,67,69,78,71,28,29,77,Drawing,3D Artist
69,75,23,70,25,35,36,67,42,35,43,33,Urdu,Literature and Education
51,20,50,73,41,36,50,55,49,33,43,30,English,Literature and Education
58,42,30,63,62,73,60,29,70,68,51,46,Science,Education and Academia
22,45,54,36,36,45,68,35,70,25,21,78,Computer,Software Developer
30,69,27,20,37,60,69,37,52,32,76,37,Math,Finance and Investment
48,40,45,56,63,78,22,20,77,22,40,46,Science,Interdisciplinary Fields
57,27,51,42,59,75,34,75,34,64,64,74,Science,Agriculture and Food Sciences
68,67,76,35,27,23,40,28,58,26,21,79,Computer,Software Developer
62,53,38,56,50,29,21,23,75,24,55,39,Sports,Physical Therapist
75,67,52,79,39,45,69,44,74,67,36,37,English,Corporate and Business Communication
64,51,33,44,45,74,44,38,22,37,39,64,Science,Allied Healthcare Professions
52,26,65,66,51,21,59,73,74,68,50,44,Sports,Sports Coach
80,25,66,54,25,46,46,66,56,68,23,52,Marathi,Entertainment and Arts
31,30,24,64,23,63,32,54,62,57,32,56,English,Government and Administrative Services
47,29,45,41,77,45,78,37,51,39,63,34,Geography,Geotechnical Engineer
64,63,58,24,61,25,57,54,62,76,56,25,Environmental Studies,Environmental Scientist
77,70,51,30,40,33,28,59,74,60,79,44,Math,Finance and Investment
77,49,73,78,55,42,37,22,80,29,61,74,Sports,Fitness Trainer
22,67,71,45,24,21,65,26,29,39,76,31,Math,Research and Development (R&D)
34,54,33,26,70,29,61,56,51,65,28,68,History,Archaeologist
31,30,64,79,62,56,45,25,75,25,47,26,English,Media and Journalism
25,66,72,78,26,54,38,60,80,40,34,54,Sports,Professional Athlete
50,39,54,40,70,23,74,71,75,36,33,28,Sports,Professional Athlete
62,76,75,70,57,59,67,60,72,24,59,48,Urdu,Media and Journalism
23,80,40,48,28,31,61,39,42,73,71,75,Urdu,Media and Journalism
37,65,42,42,65,25,33,79,60,27,26,41,Drawing,Architect
70,71,71,71,70,45,26,33,34,72,46,76,Computer,Software Developer
44,20,70,47,71,58,52,41,62,25,66,50,History,Genealogist
79,44,20,22,49,38,57,53,31,62,75,47,Marathi,Entertainment and Arts
44,59,59,46,52,80,65,49,25,45,32,65,Science,Education and Academia
36,25,66,65,23,26,44,34,42,39,70,60,Math,Aviation and Aerospace
48,60,28,47,24,31,70,50,39,51,29,61,Geography,Urban and Regional Planner
38,69,30,52,30,45,72,20,75,52,76,60,Math,Aviation and Aerospace
62,75,48,31,62,39,26,58,47,58,22,54,Urdu,Literature and Education
50,44,59,37,61,44,41,55,30,28,31,37,History,Cultural Heritage Manager
34,30,64,31,59,60,78,46,66,55,42,65,Geography,Urban and Regional Planner
68,63,50,63,71,64,54,50,21,30,63,30,History,Genealogist
64,59,79,23,30,49,43,77,23,29,45,35,Hindi,Government and Administrative Services
40,24,26,71,32,59,28,56,46,35,78,53,Math,Mathematics and Actuarial Science
76,65,61,36,69,61,63,79,20,58,64,55,Drawing,Visual Development Artist
73,35,78,29,45,39,35,41,43,58,80,64,Math,Aviation and Aerospace
80,64,59,52,68,45,48,26,66,71,68,58,Marathi,Entertainment and Arts
33,28,28,44,55,61,74,23,35,69,27,32,Geography,Geospatial Analyst
56,23,36,28,68,44,37,80,76,40,67,28,Drawing,Comic Artist/Cartoonist
48,64,41,29,22,62,26,47,77,77,21,22,Sports,Fitness Trainer
46,51,32,60,25,42,38,73,79,23,42,36,Sports,Professional Athlete
74,33,45,26,26,61,42,46,36,36,59,45,Marathi,Government and Administrative Services
20,48,35,35,49,42,20,25,44,56,65,49,Math,Mathematics and Actuarial Science
21,63,57,30,54,77,51,22,48,21,21,57,Science,Agriculture and Food Sciences
43,20,27,80,71,30,65,63,26,63,79,79,English,Government and Administrative Services
62,24,55,41,48,43,71,77,30,77,23,58,Drawing,3D Artist
26,24,23,70,75,37,29,24,68,59,39,47,History,Documentary Filmmaker
72,54,32,68,23,37,69,46,48,48,51,30,Marathi,Government and Administrative Services
72,38,69,37,69,33,30,25,63,28,26,54,Marathi,Government and Administrative Services
47,77,23,34,55,23,47,80,45,26,44,41,Drawing,Product Designer
55,38,31,38,50,25,30,21,57,23,39,59,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
39,74,48,72,43,65,37,45,76,22,40,70,Sports,Sports Coach
44,22,29,58,64,79,67,45,46,62,77,45,Science,Education and Academia
34,68,34,67,68,34,67,68,24,75,47,47,Environmental Studies,Environmental Scientist
25,63,25,41,60,50,34,49,30,68,80,50,Math,Research and Development (R&D)
44,46,45,80,78,78,78,45,24,72,63,53,English,Entertainment and Arts
72,76,59,75,64,56,79,62,66,42,56,73,Geography,Meteorologist
44,42,45,75,23,40,65,28,51,67,75,22,English,Literature and Education
20,53,53,51,72,66,29,57,47,35,61,33,History,Historian
55,70,31,20,63,25,25,31,32,38,44,74,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
33,20,68,32,30,45,32,28,29,67,20,65,Hindi,Entertainment and Arts
23,50,74,37,66,26,67,32,65,50,64,30,Hindi,Entertainment and Arts
43,61,37,75,62,75,69,60,39,39,33,38,English,Media and Journalism
25,80,20,36,52,25,50,68,76,57,43,41,Urdu,Literature and Education
65,74,74,48,37,46,67,21,27,49,33,40,Urdu,Entertainment and Arts
49,54,40,60,72,46,30,77,63,64,65,70,Drawing,Fine Artist
25,42,80,67,38,60,78,21,68,20,34,79,Hindi,Entertainment and Arts
37,64,61,63,38,27,24,30,35,64,66,53,Math,Engineering
75,55,37,77,48,47,37,31,76,29,53,25,English,Media and Journalism
56,62,45,29,72,53,79,79,30,68,71,37,Geography,Disaster Management Specialist
46,66,52,80,62,65,35,66,29,54,30,49,English,Corporate and Business Communication
29,72,72,76,30,24,34,79,79,46,73,44,Drawing,Fashion Designer
56,53,74,23,79,29,24,31,52,49,61,41,History,Museum Professional
60,80,74,23,57,48,68,66,77,23,80,52,Urdu,Media and Journalism
71,41,59,74,67,66,22,27,64,47,62,80,Computer,Software Developer
60,59,32,33,75,58,66,77,73,56,27,62,Drawing,Fashion Designer
25,80,25,47,73,65,26,43,23,58,55,41,Urdu,Government and Administrative Services
25,59,61,50,51,79,20,51,72,34,24,34,Science,Interdisciplinary Fields
46,38,32,39,28,38,51,42,43,61,67,66,Math,Research and Development (R&D)
43,66,69,46,73,30,28,74,38,75,53,63,Environmental Studies,Environmental Scientist
46,34,35,73,47,79,39,57,50,41,48,74,Science,Interdisciplinary Fields
42,49,70,43,36,40,41,48,43,31,35,43,Hindi,Government and Administrative Services
71,76,27,23,24,24,54,65,80,80,72,74,Sports,Fitness Trainer
46,26,73,54,27,31,29,27,80,29,20,61,Sports,Professional Athlete
57,44,32,54,27,48,55,73,59,56,40,68,Drawing,Visual Development Artist
69,27,45,69,51,41,40,64,42,76,66,25,Environmental Studies,Environmental Scientist
78,60,77,75,42,26,69,57,69,34,50,62,Marathi,Government and Administrative Services
31,80,35,79,62,56,37,69,62,75,20,58,Urdu,Government and Administrative Services
58,20,59,73,74,67,74,49,33,64,75,44,Math,Engineering
29,33,75,73,22,77,50,46,47,27,79,38,Math,Architecture
45,34,69,73,56,53,58,33,36,23,59,68,English,Literature and Education
38,39,76,20,75,49,67,43,69,27,68,67,Hindi,Entertainment and Arts
48,58,34,49,58,69,64,68,33,32,41,66,Science,Allied Healthcare Professions
