Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
70,80,62,32,34,38,54,35,51,89,77,76,Environmental Studies,Environmental Scientist
73,70,84,88,61,59,47,66,83,77,55,77,English,Media and Journalism
33,49,74,33,67,65,53,86,71,59,49,59,Drawing,Architect
90,40,75,39,33,65,40,65,83,46,49,78,Marathi,Literature and Education
85,81,36,40,82,59,64,51,52,78,72,77,Marathi,Government and Administrative Services
53,89,31,48,48,85,48,82,64,67,87,53,Urdu,Government and Administrative Services
81,75,52,78,40,46,60,73,61,90,56,33,Environmental Studies,Environmental Scientist
38,74,60,67,77,90,88,31,78,57,70,47,Science,Agriculture and Food Sciences
41,48,35,35,45,69,73,32,61,68,37,86,Computer,Software Developer
65,32,46,31,66,31,34,54,42,37,82,36,Math,Research and Development (R&D)
34,90,30,48,71,64,89,48,55,85,69,34,Urdu,Literature and Education
68,83,82,50,48,48,54,37,89,36,34,67,Sports,Sports Coach
73,55,65,35,50,41,34,62,38,31,72,57,Marathi,Media and Journalism
45,49,38,74,49,83,55,48,49,65,67,34,Science,Healthcare and Medicine
45,65,43,53,48,51,68,34,68,69,71,39,Math,Research and Development (R&D)
41,79,79,44,55,75,60,65,50,52,88,73,Math,Research and Development (R&D)
65,48,70,50,45,75,77,34,45,67,52,34,Geography,Urban and Regional Planner
62,46,46,43,65,51,78,83,73,62,75,59,Drawing,Visual Development Artist
51,45,58,52,66,89,63,37,74,76,60,38,Science,Agriculture and Food Sciences
61,84,36,48,57,61,52,37,81,32,34,51,Urdu,Media and Journalism
38,62,37,77,78,32,38,61,31,75,82,67,Math,Engineering
41,54,34,65,64,56,43,38,75,57,78,35,Math,Architecture
84,61,75,75,36,78,81,61,60,77,35,31,Marathi,Media and Journalism
37,70,58,37,69,36,87,39,58,58,87,71,Geography,Meteorologist
45,47,75,86,89,30,80,61,90,45,51,68,Sports,Sports Coach
65,30,39,79,59,42,66,73,40,86,51,33,Environmental Studies,Environmental Scientist
55,80,39,84,56,50,39,30,75,49,52,54,English,Government and Administrative Services
48,48,72,35,88,86,60,41,76,58,59,31,History,Museum Professional
36,72,40,82,90,51,80,52,37,78,56,47,History,Documentary Filmmaker
75,83,42,89,50,74,51,50,53,55,35,68,English,Corporate and Business Communication
60,57,58,48,84,40,38,35,31,71,78,68,History,Historian
86,67,67,59,31,75,87,41,59,88,36,51,Environmental Studies,Environmental Scientist
63,48,85,37,75,87,47,56,74,46,40,85,Science,Research and Development
32,50,57,70,65,78,71,81,80,76,78,71,Drawing,Product Designer
53,72,65,62,81,68,84,89,77,89,47,60,Drawing,Visual Development Artist
69,58,89,70,43,56,72,69,79,65,53,60,Hindi,Government and Administrative Services
52,53,33,56,83,84,89,84,49,51,81,68,Geography,Disaster Management Specialist
50,90,32,30,90,89,66,31,41,42,35,61,Urdu,Government and Administrative Services
36,30,69,85,84,86,77,32,51,50,62,35,Science,Allied Healthcare Professions
63,64,45,66,32,75,41,66,61,33,82,41,Math,Research and Development (R&D)
89,37,63,31,47,48,87,66,30,84,62,62,Marathi,Media and Journalism
80,32,86,49,75,45,57,49,52,88,41,78,Environmental Studies,Environmental Scientist
87,53,83,37,73,82,43,45,50,56,56,75,Marathi,Government and Administrative Services
47,37,57,67,37,35,36,62,81,33,45,32,Sports,Fitness Trainer
53,45,33,78,64,83,83,63,53,41,51,54,Science,Healthcare and Medicine
86,41,80,84,79,68,57,75,41,57,38,61,Marathi,Literature and Education
86,85,45,53,43,69,84,53,73,30,50,66,Marathi,Media and Journalism
83,69,70,62,50,82,76,79,73,35,45,67,Marathi,Government and Administrative Services
42,72,61,70,38,87,51,82,30,35,90,30,Math,Engineering
52,59,73,80,49,71,88,45,42,43,42,38,Geography,Geospatial Analyst
76,53,45,56,37,61,71,76,78,74,42,77,Sports,Fitness Trainer
33,52,90,37,67,70,63,56,74,73,73,79,Hindi,Entertainment and Arts
53,84,53,38,68,63,58,54,72,60,78,51,Urdu,Entertainment and Arts
75,87,61,31,55,83,39,62,89,42,42,55,Sports,Fitness Trainer
49,45,85,62,39,59,30,71,68,30,60,56,Hindi,Media and Journalism
47,71,71,81,62,55,38,35,69,49,63,35,English,Corporate and Business Communication
44,34,83,68,54,86,64,33,85,57,32,85,Science,Research and Development
48,63,89,34,47,33,86,89,88,76,62,79,Hindi,Entertainment and Arts
41,68,66,55,46,79,78,35,84,35,50,40,Sports,Sports Nutritionist/Dietitian
56,41,68,48,66,88,38,73,46,71,75,71,Science,Interdisciplinary Fields
88,64,86,69,46,51,67,33,76,52,80,41,Marathi,Entertainment and Arts
40,49,45,39,70,74,34,89,61,68,33,40,Drawing,Visual Development Artist
80,48,83,71,81,38,90,73,54,71,61,82,Geography,Urban and Regional Planner
80,37,44,78,85,50,80,46,51,82,44,40,History,Genealogist
77,69,85,56,66,30,47,64,61,57,79,38,Hindi,Media and Journalism
75,89,62,31,58,46,37,51,51,49,73,74,Urdu,Entertainment and Arts
77,65,40,77,88,56,48,81,45,88,89,58,Math,Engineering
74,74,72,78,63,68,35,58,30,49,68,53,English,Literature and Education
52,67,75,36,42,61,80,72,57,80,77,35,Geography,Urban and Regional Planner
32,41,82,40,33,77,74,49,58,39,76,84,Computer,Software Developer
34,43,90,42,74,38,84,41,85,70,74,67,Hindi,Entertainment and Arts
87,70,32,87,65,43,32,78,59,75,85,58,Marathi,Government and Administrative Services
74,49,83,62,45,34,68,78,87,70,41,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
30,53,63,55,79,32,73,39,84,72,48,78,Sports,Fitness Trainer
36,30,32,40,76,63,85,82,67,70,67,72,Geography,Urban and Regional Planner
73,72,62,39,84,58,79,85,79,64,30,44,Drawing,Animator
32,80,55,78,47,74,34,58,65,49,69,86,Computer,Software Developer
51,56,32,32,69,90,41,54,39,73,49,39,Science,Agriculture and Food Sciences
45,32,84,59,46,72,35,79,73,36,40,67,Hindi,Literature and Education
85,66,82,33,59,62,56,75,63,68,69,66,Marathi,Entertainment and Arts
48,73,74,58,44,30,90,80,68,44,31,86,Geography,Environmental Consultant
83,76,63,74,89,89,80,75,42,63,46,41,History,Documentary Filmmaker
58,66,49,66,50,71,67,57,75,31,89,42,Math,Mathematics and Actuarial Science
82,56,63,71,87,63,77,43,83,40,71,49,History,Historian
61,83,40,75,71,66,30,61,44,56,40,64,Urdu,Government and Administrative Services
64,71,79,66,65,40,35,88,32,77,38,37,Drawing,Set Designer/Illustrator for Theatre or Film
80,43,44,41,84,61,72,75,60,82,77,37,History,Documentary Filmmaker
51,52,80,61,86,90,64,37,44,87,77,34,Science,Healthcare and Medicine
43,36,79,69,43,53,35,49,47,72,77,30,Hindi,Literature and Education
61,79,72,80,41,82,75,83,77,40,36,39,Drawing,Architect
46,67,59,62,46,41,80,79,76,78,89,68,Math,Mathematics and Actuarial Science
52,49,41,54,72,72,50,88,60,75,58,81,Drawing,Fashion Designer
32,39,71,50,43,31,64,35,36,54,63,71,Hindi,Media and Journalism
31,70,85,65,77,50,71,69,32,61,52,49,Hindi,Media and Journalism
48,90,82,86,31,83,62,84,62,81,39,41,Urdu,Government and Administrative Services
42,39,76,83,41,35,37,41,86,84,86,30,Sports,Professional Athlete
53,86,82,65,73,62,59,68,86,87,85,44,Environmental Studies,Environmental Scientist
42,33,68,61,60,50,56,53,84,40,31,63,Sports,Sports Nutritionist/Dietitian
48,74,62,33,67,90,76,50,54,87,68,80,Science,Agriculture and Food Sciences
54,69,63,81,41,35,58,35,55,80,43,53,English,Government and Administrative Services
40,90,32,89,30,31,32,65,61,39,56,90,Urdu,Entertainment and Arts
70,44,54,40,61,74,30,68,39,66,81,73,Math,Architecture
50,34,39,78,63,73,71,37,66,65,52,76,English,Corporate and Business Communication
75,50,85,64,44,40,42,84,44,82,34,52,Hindi,Government and Administrative Services
84,87,62,87,64,79,64,37,81,39,41,38,Urdu,Entertainment and Arts
79,51,34,62,79,65,33,42,83,47,68,55,Sports,Physical Therapist
90,35,60,47,36,66,48,69,54,41,85,56,Marathi,Media and Journalism
82,66,51,37,40,46,72,63,40,40,87,55,Math,Engineering
78,40,44,66,39,33,47,75,62,58,49,36,Marathi,Entertainment and Arts
41,46,87,81,34,61,36,62,66,89,33,87,Environmental Studies,Environmental Scientist
30,80,44,59,59,33,31,52,33,74,57,51,Urdu,Literature and Education
40,77,41,70,81,64,61,69,30,36,52,67,History,Museum Professional
36,44,52,49,37,40,53,53,30,46,48,64,Computer,Software Developer
40,76,42,60,36,33,68,77,59,45,68,80,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
90,48,71,35,31,79,90,69,48,32,87,84,Marathi,Entertainment and Arts
38,53,56,56,79,66,87,48,75,78,67,87,Geography,Geospatial Analyst
61,65,35,48,40,39,81,84,78,45,90,71,Math,Engineering
85,87,86,35,52,35,65,56,57,36,59,43,Urdu,Entertainment and Arts
62,59,87,87,35,87,46,35,50,57,63,73,Hindi,Media and Journalism
55,43,32,67,72,71,53,72,78,76,76,43,Sports,Physical Therapist
57,75,31,43,70,53,37,52,40,79,79,40,Environmental Studies,Environmental Scientist
32,32,38,70,56,86,45,79,70,88,52,63,Environmental Studies,Environmental Scientist
40,71,74,72,78,35,70,83,83,60,30,34,Drawing,Product Designer
82,59,42,58,40,32,86,79,82,64,90,89,Math,Research and Development (R&D)
88,38,38,73,38,44,68,73,50,52,66,48,Marathi,Government and Administrative Services
37,53,38,89,85,31,40,46,73,82,51,64,English,Literature and Education
81,55,66,88,42,54,35,55,53,59,86,57,English,Corporate and Business Communication
39,74,66,32,68,68,53,45,62,30,40,57,Urdu,Media and Journalism
71,68,36,55,74,44,49,89,68,46,42,67,Drawing,Comic Artist/Cartoonist
90,32,83,81,49,57,65,82,45,76,61,37,Marathi,Government and Administrative Services
76,78,61,75,35,42,90,70,77,32,84,50,Geography,Cartographer
72,45,60,66,81,88,81,86,72,75,49,55,Science,Interdisciplinary Fields
49,44,30,62,59,38,41,44,47,57,83,37,Math,Aviation and Aerospace
62,34,47,30,50,71,41,32,44,45,62,78,Computer,Software Developer
61,54,58,65,77,35,67,46,41,50,63,32,History,Archaeologist
84,56,56,70,59,71,87,49,34,45,88,75,Math,Architecture
48,52,79,53,56,85,77,48,54,76,34,71,Science,Agriculture and Food Sciences
65,63,39,32,58,36,78,86,43,78,75,86,Drawing,Set Designer/Illustrator for Theatre or Film
39,58,86,58,52,82,46,49,78,68,62,69,Hindi,Media and Journalism
71,37,58,77,49,50,63,56,55,71,50,89,Computer,Software Developer
51,38,76,60,82,86,40,41,73,64,68,41,Science,Research and Development
72,58,75,59,77,43,46,83,75,43,59,71,Drawing,3D Artist
79,55,35,56,53,51,50,66,34,39,39,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
56,78,78,34,85,51,49,82,62,30,47,50,History,Genealogist
31,86,38,71,84,47,44,88,37,76,43,73,Drawing,Concept Artist
39,55,60,49,58,55,63,84,62,55,34,44,Drawing,Animator
44,35,55,67,37,55,82,80,39,60,43,77,Geography,Urban and Regional Planner
82,39,78,71,58,33,63,31,44,86,68,84,Environmental Studies,Environmental Scientist
74,70,49,51,87,33,44,71,84,81,50,68,History,Museum Professional
47,80,60,60,63,80,38,55,88,84,50,57,Sports,Physical Therapist
72,69,57,63,90,65,89,35,35,90,87,42,History,Museum Professional
57,45,81,60,83,51,44,32,48,43,80,57,History,Museum Professional
63,86,37,62,44,65,42,40,77,85,33,67,Urdu,Media and Journalism
44,85,56,84,50,62,70,38,35,37,35,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
52,44,79,41,62,32,46,85,71,57,61,46,Drawing,Concept Artist
31,35,50,44,34,71,30,62,68,90,86,84,Environmental Studies,Environmental Scientist
35,52,63,78,31,70,39,44,85,44,33,64,Sports,Fitness Trainer
84,67,37,51,88,70,48,54,35,32,78,63,History,Museum Professional
30,62,74,72,31,70,82,40,71,85,84,51,Environmental Studies,Environmental Scientist
79,71,69,73,83,78,54,79,81,87,42,49,Environmental Studies,Environmental Scientist
52,71,45,34,62,45,75,32,37,34,37,81,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
68,60,85,73,31,62,32,68,31,86,80,42,Environmental Studies,Environmental Scientist
77,83,86,88,38,72,83,41,47,83,55,67,English,Corporate and Business Communication
75,44,58,89,88,78,57,50,51,89,79,39,English,Literature and Education
63,43,67,47,75,66,79,39,78,62,30,67,Geography,Geographic Information Systems (GIS) Specialist
85,77,85,63,33,34,51,78,72,67,65,53,Marathi,Government and Administrative Services
70,90,58,51,62,31,61,47,74,42,71,54,Urdu,Government and Administrative Services
67,68,39,68,47,60,43,88,87,81,31,62,Drawing,Set Designer/Illustrator for Theatre or Film
68,55,55,44,35,67,62,64,43,30,38,42,Marathi,Literature and Education
69,61,41,42,45,77,69,42,57,48,55,66,Science,Allied Healthcare Professions
66,86,64,68,62,46,36,41,75,71,73,75,Urdu,Government and Administrative Services
33,61,71,34,65,56,79,53,33,39,52,83,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
67,77,57,66,40,62,54,66,46,82,72,31,Environmental Studies,Environmental Scientist
43,56,75,65,35,42,38,48,79,38,37,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
79,81,86,80,31,76,73,88,88,86,51,76,Drawing,Architect
50,41,68,63,82,79,86,87,86,76,35,51,Drawing,Fashion Designer
67,71,39,32,62,51,53,83,71,66,79,49,Drawing,Storyboard Artist
79,79,61,84,55,78,87,68,79,90,56,38,Environmental Studies,Environmental Scientist
68,86,37,90,40,77,58,39,32,62,49,33,English,Corporate and Business Communication
46,49,87,90,36,54,30,30,42,41,39,62,English,Literature and Education
44,52,68,67,58,61,60,32,52,68,69,44,Math,Finance and Investment
35,84,43,88,55,42,80,71,78,79,54,51,English,Entertainment and Arts
61,75,74,44,36,53,38,54,47,62,56,63,Urdu,Government and Administrative Services
77,81,32,45,49,40,66,53,31,46,69,38,Urdu,Entertainment and Arts
69,87,42,84,80,77,68,59,89,39,36,85,Sports,Professional Athlete
46,82,48,30,69,49,89,59,54,56,47,34,Geography,Disaster Management Specialist
43,84,48,32,77,65,47,33,82,82,48,65,Urdu,Entertainment and Arts
45,30,36,64,32,71,70,58,80,46,37,75,Sports,Sports Nutritionist/Dietitian
64,72,72,79,59,67,81,36,67,50,84,83,Math,Aviation and Aerospace
72,50,44,87,44,45,51,37,58,63,49,54,English,Literature and Education
82,41,47,61,75,61,54,41,31,34,43,68,Marathi,Entertainment and Arts
82,73,76,56,89,37,33,58,46,34,38,78,History,Museum Professional
88,66,33,67,57,36,47,78,38,79,75,47,Marathi,Literature and Education
85,44,46,82,63,31,71,31,78,42,38,43,Marathi,Entertainment and Arts
43,42,82,57,39,76,37,54,69,83,40,57,Environmental Studies,Environmental Scientist
81,83,60,87,55,78,55,31,41,89,89,80,Environmental Studies,Environmental Scientist
79,85,30,85,83,81,52,89,43,39,33,51,Drawing,Fashion Designer
35,83,87,51,54,86,75,90,32,86,66,33,Drawing,Visual Development Artist
70,63,65,80,42,71,72,37,85,79,38,49,Sports,Sports Nutritionist/Dietitian
56,85,73,78,76,65,47,35,68,81,85,61,Urdu,Media and Journalism
47,66,41,39,30,76,71,51,44,81,38,54,Environmental Studies,Environmental Scientist
81,81,66,50,86,49,64,40,36,47,36,76,History,Archaeologist
44,49,53,86,75,36,82,45,90,70,63,54,Sports,Sports Nutritionist/Dietitian
42,80,47,88,35,65,40,50,42,77,50,45,English,Media and Journalism
32,42,40,87,47,57,45,72,52,64,73,74,English,Entertainment and Arts
63,85,54,88,90,48,44,75,84,51,30,42,History,Archaeologist
90,83,86,58,33,83,84,63,55,72,62,80,Marathi,Government and Administrative Services
63,57,48,69,50,89,81,71,62,45,76,39,Science,Agriculture and Food Sciences
54,50,74,47,61,82,34,37,54,39,77,32,Science,Allied Healthcare Professions
52,77,46,35,69,76,38,48,80,51,79,51,Sports,Sports Nutritionist/Dietitian
57,53,62,69,79,47,74,40,73,37,89,41,Math,Finance and Investment
50,47,31,40,78,52,72,64,83,56,64,44,Sports,Fitness Trainer
67,75,53,37,49,85,40,32,79,64,58,71,Science,Allied Healthcare Professions
42,36,80,33,47,59,42,31,36,63,77,50,Hindi,Entertainment and Arts
75,48,47,74,63,74,37,78,44,52,81,69,Math,Engineering
40,69,62,90,42,33,71,74,79,56,71,64,English,Media and Journalism
50,53,49,37,46,30,79,38,82,73,58,70,Sports,Sports Coach
80,44,39,41,38,63,57,48,74,37,80,54,Marathi,Entertainment and Arts
58,41,84,74,36,71,41,41,76,59,67,58,Hindi,Media and Journalism
59,66,75,62,71,52,56,35,53,31,47,56,Hindi,Literature and Education
86,73,63,38,47,88,56,65,56,79,49,51,Science,Interdisciplinary Fields
86,89,74,73,42,41,54,84,60,64,56,78,Urdu,Literature and Education
62,55,47,67,86,88,87,59,90,48,88,79,Sports,Sports Nutritionist/Dietitian
58,87,83,64,89,64,66,53,79,73,43,36,History,Documentary Filmmaker
82,75,69,50,71,53,85,30,44,65,34,47,Geography,Geologist
53,56,36,38,66,79,62,50,46,64,86,35,Math,Aviation and Aerospace
80,83,46,79,42,89,58,67,48,57,72,69,Science,Research and Development
49,86,41,74,41,39,48,58,65,45,84,44,Urdu,Media and Journalism
33,66,77,85,76,72,58,75,79,45,49,85,English,Government and Administrative Services
86,66,32,62,67,61,71,52,66,60,68,53,Marathi,Literature and Education
42,53,46,88,53,43,89,50,33,84,36,42,Geography,Archaeologist
54,45,81,87,67,68,56,69,62,84,36,85,English,Literature and Education
46,38,66,30,51,64,67,88,86,64,90,33,Math,Finance and Investment
47,80,59,73,89,35,44,36,72,55,67,59,History,Documentary Filmmaker
48,65,56,86,35,61,50,52,82,90,57,35,Environmental Studies,Environmental Scientist
53,69,53,57,38,37,71,90,48,46,34,32,Drawing,3D Artist
42,30,43,87,59,49,67,83,39,32,72,31,English,Media and Journalism
40,59,50,87,44,88,74,86,56,72,50,72,Science,Agriculture and Food Sciences
41,51,83,53,35,86,34,64,71,77,66,84,Science,Agriculture and Food Sciences
65,69,38,54,87,41,77,51,50,49,68,76,History,Historian
66,41,84,89,71,89,55,86,79,63,88,30,English,Government and Administrative Services
58,44,63,59,86,65,57,49,71,71,32,47,History,Archaeologist
39,60,89,62,32,36,31,75,63,49,52,47,Hindi,Government and Administrative Services
75,73,66,56,59,62,72,84,43,57,86,47,Math,Mathematics and Actuarial Science
47,88,34,44,52,54,84,67,84,50,59,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
86,66,55,45,81,65,46,59,68,57,63,63,Marathi,Literature and Education
57,63,47,40,81,53,89,44,69,38,32,43,Geography,Geospatial Analyst
82,60,44,39,74,65,88,38,46,62,77,46,Geography,Geospatial Analyst
54,71,53,39,47,39,71,82,47,56,50,32,Drawing,Comic Artist/Cartoonist
37,32,78,89,79,42,87,71,36,79,59,33,English,Government and Administrative Services
46,32,47,87,68,35,90,79,55,88,54,75,Geography,Archaeologist
88,47,71,54,51,72,82,46,31,34,33,65,Marathi,Entertainment and Arts
55,73,35,48,78,65,75,86,32,82,39,56,Drawing,Graphic Designer
52,59,51,61,47,40,64,90,31,30,68,51,Drawing,Product Designer
77,87,34,42,68,71,88,85,57,32,74,80,Geography,Archaeologist
81,38,55,89,43,58,66,79,44,67,42,71,English,Literature and Education
30,33,80,55,63,60,39,74,73,58,53,65,Hindi,Entertainment and Arts
46,46,68,30,69,68,52,55,73,63,90,69,Math,Research and Development (R&D)
46,56,83,34,87,80,57,65,73,32,61,38,History,Cultural Heritage Manager
59,90,68,42,48,73,66,75,36,51,74,31,Urdu,Media and Journalism
81,83,78,89,55,33,90,68,41,33,31,84,Geography,Geographic Information Systems (GIS) Specialist
58,60,76,33,48,42,45,85,61,60,79,84,Drawing,3D Artist
74,90,90,90,31,84,83,46,59,31,83,55,Urdu,Media and Journalism
68,44,83,34,82,54,76,46,70,74,89,60,Math,Finance and Investment
46,76,76,65,35,32,52,30,88,68,78,45,Sports,Fitness Trainer
69,45,79,70,40,83,83,59,61,46,34,46,Science,Education and Academia
64,33,86,43,71,80,80,74,34,57,31,66,Hindi,Government and Administrative Services
50,64,72,83,61,68,31,36,73,30,34,59,English,Corporate and Business Communication
38,59,82,74,65,41,55,62,80,59,88,65,Math,Research and Development (R&D)
55,89,41,31,41,76,46,81,51,30,66,69,Urdu,Government and Administrative Services
32,60,42,37,42,62,60,44,71,90,32,81,Environmental Studies,Environmental Scientist
72,43,86,42,85,62,60,60,33,54,64,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
88,52,44,75,35,34,87,49,70,66,77,79,Marathi,Entertainment and Arts
62,59,78,57,30,80,34,61,90,85,36,64,Sports,Sports Coach
59,58,62,49,80,84,74,70,65,30,73,69,Science,Interdisciplinary Fields
33,67,52,80,90,44,58,42,61,67,53,68,History,Historian
83,37,53,60,76,54,63,42,54,66,89,67,Math,Aviation and Aerospace
81,60,62,46,86,38,70,40,67,55,79,48,History,Cultural Heritage Manager
45,89,37,66,75,89,39,37,70,70,73,34,Urdu,Entertainment and Arts
45,88,47,70,30,49,76,62,47,41,62,41,Urdu,Entertainment and Arts
45,53,54,46,82,39,58,53,53,51,73,76,History,Genealogist
